,Unnamed: 0.1,Unnamed: 0,Region,Country,State,City,Month,Day,Year,AvgTemperature
2096,6479,2047888,North America,US,Massachusetts,Boston,9,27,2012,65.0
2097,6480,2047889,North America,US,Massachusetts,Boston,9,28,2012,56.8
2098,6481,2047890,North America,US,Massachusetts,Boston,9,29,2012,56.1
2099,6482,2047891,North America,US,Massachusetts,Boston,9,30,2012,56.0
2100,6483,2047892,North America,US,Massachusetts,Boston,10,1,2012,57.8
2101,6484,2047893,North America,US,Massachusetts,Boston,10,2,2012,62.5
2102,6485,2047894,North America,US,Massachusetts,Boston,10,3,2012,61.4
2103,6486,2047895,North America,US,Massachusetts,Boston,10,4,2012,60.4
2104,6487,2047896,North America,US,Massachusetts,Boston,10,5,2012,63.9
2105,6488,2047897,North America,US,Massachusetts,Boston,10,6,2012,67.2
2106,6489,2047898,North America,US,Massachusetts,Boston,10,7,2012,54.6
2107,6490,2047899,North America,US,Massachusetts,Boston,10,8,2012,51.0
2108,6491,2047900,North America,US,Massachusetts,Boston,10,9,2012,54.8
2109,6492,2047901,North America,US,Massachusetts,Boston,10,10,2012,56.4
2110,6493,2047902,North America,US,Massachusetts,Boston,10,11,2012,54.0
2111,6494,2047903,North America,US,Massachusetts,Boston,10,12,2012,49.3
2112,6495,2047904,North America,US,Massachusetts,Boston,10,13,2012,43.7
2113,6496,2047905,North America,US,Massachusetts,Boston,10,14,2012,52.9
2114,6497,2047906,North America,US,Massachusetts,Boston,10,15,2012,65.0
2115,6498,2047907,North America,US,Massachusetts,Boston,10,16,2012,57.6
2116,6499,2047908,North America,US,Massachusetts,Boston,10,17,2012,48.5
2117,6500,2047909,North America,US,Massachusetts,Boston,10,18,2012,52.2
2118,6501,2047910,North America,US,Massachusetts,Boston,10,19,2012,57.1
2119,6502,2047911,North America,US,Massachusetts,Boston,10,20,2012,66.3
2120,6503,2047912,North America,US,Massachusetts,Boston,10,21,2012,58.1
2121,6504,2047913,North America,US,Massachusetts,Boston,10,22,2012,58.9
2122,6505,2047914,North America,US,Massachusetts,Boston,10,23,2012,57.9
2123,6506,2047915,North America,US,Massachusetts,Boston,10,24,2012,52.0
2124,6507,2047916,North America,US,Massachusetts,Boston,10,25,2012,51.7
2125,6508,2047917,North America,US,Massachusetts,Boston,10,26,2012,54.8
2126,6509,2047918,North America,US,Massachusetts,Boston,10,27,2012,54.5
2127,6510,2047919,North America,US,Massachusetts,Boston,10,28,2012,53.8
2128,6511,2047920,North America,US,Massachusetts,Boston,10,29,2012,55.3
2129,6512,2047921,North America,US,Massachusetts,Boston,10,30,2012,58.6
2130,6513,2047922,North America,US,Massachusetts,Boston,10,31,2012,53.8
2131,6514,2047923,North America,US,Massachusetts,Boston,11,1,2012,50.2
2132,6515,2047924,North America,US,Massachusetts,Boston,11,2,2012,49.9
2133,6516,2047925,North America,US,Massachusetts,Boston,11,3,2012,47.1
2134,6517,2047926,North America,US,Massachusetts,Boston,11,4,2012,42.6
2135,6518,2047927,North America,US,Massachusetts,Boston,11,5,2012,40.1
2136,6519,2047928,North America,US,Massachusetts,Boston,11,6,2012,35.3
2137,6520,2047929,North America,US,Massachusetts,Boston,11,7,2012,39.9
2138,6521,2047930,North America,US,Massachusetts,Boston,11,8,2012,35.4
2139,6522,2047931,North America,US,Massachusetts,Boston,11,9,2012,43.3
2140,6523,2047932,North America,US,Massachusetts,Boston,11,10,2012,46.5
2141,6524,2047933,North America,US,Massachusetts,Boston,11,11,2012,49.2
2142,6525,2047934,North America,US,Massachusetts,Boston,11,12,2012,55.5
2143,6526,2047935,North America,US,Massachusetts,Boston,11,13,2012,54.4
2144,6527,2047936,North America,US,Massachusetts,Boston,11,14,2012,40.8
2145,6528,2047937,North America,US,Massachusetts,Boston,11,15,2012,37.0
2146,6529,2047938,North America,US,Massachusetts,Boston,11,16,2012,38.7
2147,6530,2047939,North America,US,Massachusetts,Boston,11,17,2012,40.5
2148,6531,2047940,North America,US,Massachusetts,Boston,11,18,2012,39.7
2149,6532,2047941,North America,US,Massachusetts,Boston,11,19,2012,36.6
2150,6533,2047942,North America,US,Massachusetts,Boston,11,20,2012,40.2
2151,6534,2047943,North America,US,Massachusetts,Boston,11,21,2012,42.6
2152,6535,2047944,North America,US,Massachusetts,Boston,11,22,2012,44.6
2153,6536,2047945,North America,US,Massachusetts,Boston,11,23,2012,42.3
2154,6537,2047946,North America,US,Massachusetts,Boston,11,24,2012,44.7
2155,6538,2047947,North America,US,Massachusetts,Boston,11,25,2012,35.1
2156,6539,2047948,North America,US,Massachusetts,Boston,11,26,2012,37.8
2157,6540,2047949,North America,US,Massachusetts,Boston,11,27,2012,36.3
2158,6541,2047950,North America,US,Massachusetts,Boston,11,28,2012,34.2
2159,6542,2047951,North America,US,Massachusetts,Boston,11,29,2012,36.2
2160,6543,2047952,North America,US,Massachusetts,Boston,11,30,2012,34.0
2161,6544,2047953,North America,US,Massachusetts,Boston,12,1,2012,30.4
2162,6545,2047954,North America,US,Massachusetts,Boston,12,2,2012,36.5
2163,6546,2047955,North America,US,Massachusetts,Boston,12,3,2012,52.3
2164,6547,2047956,North America,US,Massachusetts,Boston,12,4,2012,44.4
2165,6548,2047957,North America,US,Massachusetts,Boston,12,5,2012,53.6
2166,6549,2047958,North America,US,Massachusetts,Boston,12,6,2012,35.1
2167,6550,2047959,North America,US,Massachusetts,Boston,12,7,2012,36.1
2168,6551,2047960,North America,US,Massachusetts,Boston,12,8,2012,43.2
2169,6552,2047961,North America,US,Massachusetts,Boston,12,9,2012,44.5
2170,6553,2047962,North America,US,Massachusetts,Boston,12,10,2012,48.3
2171,6554,2047963,North America,US,Massachusetts,Boston,12,11,2012,49.0
2172,6555,2047964,North America,US,Massachusetts,Boston,12,12,2012,35.2
2173,6556,2047965,North America,US,Massachusetts,Boston,12,13,2012,36.2
2174,6557,2047966,North America,US,Massachusetts,Boston,12,14,2012,37.8
2175,6558,2047967,North America,US,Massachusetts,Boston,12,15,2012,37.8
2176,6559,2047968,North America,US,Massachusetts,Boston,12,16,2012,34.2
2177,6560,2047969,North America,US,Massachusetts,Boston,12,17,2012,40.2
2178,6561,2047970,North America,US,Massachusetts,Boston,12,18,2012,46.0
2179,6562,2047971,North America,US,Massachusetts,Boston,12,19,2012,42.2
2180,6563,2047972,North America,US,Massachusetts,Boston,12,20,2012,38.2
2181,6564,2047973,North America,US,Massachusetts,Boston,12,21,2012,43.0
2182,6565,2047974,North America,US,Massachusetts,Boston,12,22,2012,36.8
2183,6566,2047975,North America,US,Massachusetts,Boston,12,23,2012,32.6
2184,6567,2047976,North America,US,Massachusetts,Boston,12,24,2012,35.8
2185,6568,2047977,North America,US,Massachusetts,Boston,12,25,2012,33.0
2186,6569,2047978,North America,US,Massachusetts,Boston,12,26,2012,29.7
2187,6570,2047979,North America,US,Massachusetts,Boston,12,27,2012,40.2
2188,6571,2047980,North America,US,Massachusetts,Boston,12,28,2012,31.7
2189,6572,2047981,North America,US,Massachusetts,Boston,12,29,2012,31.3
2190,6573,2047982,North America,US,Massachusetts,Boston,12,30,2012,29.6
2191,6574,2047983,North America,US,Massachusetts,Boston,12,31,2012,25.9
2192,6575,2047984,North America,US,Massachusetts,Boston,1,1,2013,33.5
2193,6576,2047985,North America,US,Massachusetts,Boston,1,2,2013,23.0
2194,6577,2047986,North America,US,Massachusetts,Boston,1,3,2013,15.6
2195,6578,2047987,North America,US,Massachusetts,Boston,1,4,2013,28.8
2196,6579,2047988,North America,US,Massachusetts,Boston,1,5,2013,34.7
2197,6580,2047989,North America,US,Massachusetts,Boston,1,6,2013,34.1
2198,6581,2047990,North America,US,Massachusetts,Boston,1,7,2013,36.0
2199,6582,2047991,North America,US,Massachusetts,Boston,1,8,2013,35.8
2200,6583,2047992,North America,US,Massachusetts,Boston,1,9,2013,37.6
2201,6584,2047993,North America,US,Massachusetts,Boston,1,10,2013,43.8
2202,6585,2047994,North America,US,Massachusetts,Boston,1,11,2013,36.4
2203,6586,2047995,North America,US,Massachusetts,Boston,1,12,2013,40.0
2204,6587,2047996,North America,US,Massachusetts,Boston,1,13,2013,43.5
2205,6588,2047997,North America,US,Massachusetts,Boston,1,14,2013,49.6
2206,6589,2047998,North America,US,Massachusetts,Boston,1,15,2013,41.1
2207,6590,2047999,North America,US,Massachusetts,Boston,1,16,2013,33.8
2208,6591,2048000,North America,US,Massachusetts,Boston,1,17,2013,35.7
2209,6592,2048001,North America,US,Massachusetts,Boston,1,18,2013,25.9
2210,6593,2048002,North America,US,Massachusetts,Boston,1,19,2013,34.1
2211,6594,2048003,North America,US,Massachusetts,Boston,1,20,2013,44.1
2212,6595,2048004,North America,US,Massachusetts,Boston,1,21,2013,27.6
2213,6596,2048005,North America,US,Massachusetts,Boston,1,22,2013,23.2
2214,6597,2048006,North America,US,Massachusetts,Boston,1,23,2013,13.9
2215,6598,2048007,North America,US,Massachusetts,Boston,1,24,2013,10.9
2216,6599,2048008,North America,US,Massachusetts,Boston,1,25,2013,15.8
2217,6600,2048009,North America,US,Massachusetts,Boston,1,26,2013,18.8
2218,6601,2048010,North America,US,Massachusetts,Boston,1,27,2013,20.4
2219,6602,2048011,North America,US,Massachusetts,Boston,1,28,2013,25.1
2220,6603,2048012,North America,US,Massachusetts,Boston,1,29,2013,29.7
2221,6604,2048013,North America,US,Massachusetts,Boston,1,30,2013,42.6
2222,6605,2048014,North America,US,Massachusetts,Boston,1,31,2013,52.9
2223,6606,2048015,North America,US,Massachusetts,Boston,2,1,2013,31.5
2224,6607,2048016,North America,US,Massachusetts,Boston,2,2,2013,24.5
2225,6608,2048017,North America,US,Massachusetts,Boston,2,3,2013,25.6
2226,6609,2048018,North America,US,Massachusetts,Boston,2,4,2013,25.9
2227,6610,2048019,North America,US,Massachusetts,Boston,2,5,2013,24.7
2228,6611,2048020,North America,US,Massachusetts,Boston,2,6,2013,30.2
2229,6612,2048021,North America,US,Massachusetts,Boston,2,7,2013,25.9
2230,6613,2048022,North America,US,Massachusetts,Boston,2,8,2013,30.5
2231,6614,2048023,North America,US,Massachusetts,Boston,2,9,2013,20.3
2232,6615,2048024,North America,US,Massachusetts,Boston,2,10,2013,15.9
2233,6616,2048025,North America,US,Massachusetts,Boston,2,11,2013,31.1
2234,6617,2048026,North America,US,Massachusetts,Boston,2,12,2013,40.4
2235,6618,2048027,North America,US,Massachusetts,Boston,2,13,2013,36.6
2236,6619,2048028,North America,US,Massachusetts,Boston,2,14,2013,35.8
2237,6620,2048029,North America,US,Massachusetts,Boston,2,15,2013,37.1
2238,6621,2048030,North America,US,Massachusetts,Boston,2,16,2013,36.1
2239,6622,2048031,North America,US,Massachusetts,Boston,2,17,2013,25.9
2240,6623,2048032,North America,US,Massachusetts,Boston,2,18,2013,22.4
2241,6624,2048033,North America,US,Massachusetts,Boston,2,19,2013,33.0
2242,6625,2048034,North America,US,Massachusetts,Boston,2,20,2013,36.4
2243,6626,2048035,North America,US,Massachusetts,Boston,2,21,2013,28.5
2244,6627,2048036,North America,US,Massachusetts,Boston,2,22,2013,30.2
2245,6628,2048037,North America,US,Massachusetts,Boston,2,23,2013,34.6
2246,6629,2048038,North America,US,Massachusetts,Boston,2,24,2013,35.4
2247,6630,2048039,North America,US,Massachusetts,Boston,2,25,2013,32.5
2248,6631,2048040,North America,US,Massachusetts,Boston,2,26,2013,35.0
2249,6632,2048041,North America,US,Massachusetts,Boston,2,27,2013,38.2
2250,6633,2048042,North America,US,Massachusetts,Boston,2,28,2013,37.0
2251,6634,2048043,North America,US,Massachusetts,Boston,3,1,2013,35.9
2252,6635,2048044,North America,US,Massachusetts,Boston,3,2,2013,37.7
2253,6636,2048045,North America,US,Massachusetts,Boston,3,3,2013,37.0
2254,6637,2048046,North America,US,Massachusetts,Boston,3,4,2013,35.6
2255,6638,2048047,North America,US,Massachusetts,Boston,3,5,2013,36.2
2256,6639,2048048,North America,US,Massachusetts,Boston,3,6,2013,37.9
2257,6640,2048049,North America,US,Massachusetts,Boston,3,7,2013,34.0
2258,6641,2048050,North America,US,Massachusetts,Boston,3,8,2013,30.7
2259,6642,2048051,North America,US,Massachusetts,Boston,3,9,2013,36.5
2260,6643,2048052,North America,US,Massachusetts,Boston,3,10,2013,34.2
2261,6644,2048053,North America,US,Massachusetts,Boston,3,11,2013,39.4
2262,6645,2048054,North America,US,Massachusetts,Boston,3,12,2013,45.1
2263,6646,2048055,North America,US,Massachusetts,Boston,3,13,2013,47.2
2264,6647,2048056,North America,US,Massachusetts,Boston,3,14,2013,36.1
2265,6648,2048057,North America,US,Massachusetts,Boston,3,15,2013,28.4
2266,6649,2048058,North America,US,Massachusetts,Boston,3,16,2013,34.9
2267,6650,2048059,North America,US,Massachusetts,Boston,3,17,2013,33.2
2268,6651,2048060,North America,US,Massachusetts,Boston,3,18,2013,27.7
2269,6652,2048061,North America,US,Massachusetts,Boston,3,19,2013,32.7
2270,6653,2048062,North America,US,Massachusetts,Boston,3,20,2013,31.9
2271,6654,2048063,North America,US,Massachusetts,Boston,3,21,2013,32.4
2272,6655,2048064,North America,US,Massachusetts,Boston,3,22,2013,33.7
2273,6656,2048065,North America,US,Massachusetts,Boston,3,23,2013,36.0
2274,6657,2048066,North America,US,Massachusetts,Boston,3,24,2013,39.0
2275,6658,2048067,North America,US,Massachusetts,Boston,3,25,2013,38.8
2276,6659,2048068,North America,US,Massachusetts,Boston,3,26,2013,37.1
2277,6660,2048069,North America,US,Massachusetts,Boston,3,27,2013,44.3
2278,6661,2048070,North America,US,Massachusetts,Boston,3,28,2013,42.0
2279,6662,2048071,North America,US,Massachusetts,Boston,3,29,2013,46.8
2280,6663,2048072,North America,US,Massachusetts,Boston,3,30,2013,46.8
2281,6664,2048073,North America,US,Massachusetts,Boston,3,31,2013,45.7
2282,6665,2048074,North America,US,Massachusetts,Boston,4,1,2013,49.0
2283,6666,2048075,North America,US,Massachusetts,Boston,4,2,2013,36.5
2284,6667,2048076,North America,US,Massachusetts,Boston,4,3,2013,37.3
2285,6668,2048077,North America,US,Massachusetts,Boston,4,4,2013,41.4
2286,6669,2048078,North America,US,Massachusetts,Boston,4,5,2013,45.7
2287,6670,2048079,North America,US,Massachusetts,Boston,4,6,2013,40.9
2288,6671,2048080,North America,US,Massachusetts,Boston,4,7,2013,42.5
2289,6672,2048081,North America,US,Massachusetts,Boston,4,8,2013,50.7
2290,6673,2048082,North America,US,Massachusetts,Boston,4,9,2013,53.1
2291,6674,2048083,North America,US,Massachusetts,Boston,4,10,2013,47.5
2292,6675,2048084,North America,US,Massachusetts,Boston,4,11,2013,46.3
2293,6676,2048085,North America,US,Massachusetts,Boston,4,12,2013,40.3
2294,6677,2048086,North America,US,Massachusetts,Boston,4,13,2013,40.5
2295,6678,2048087,North America,US,Massachusetts,Boston,4,14,2013,47.7
2296,6679,2048088,North America,US,Massachusetts,Boston,4,15,2013,43.4
2297,6680,2048089,North America,US,Massachusetts,Boston,4,16,2013,50.0
2298,6681,2048090,North America,US,Massachusetts,Boston,4,17,2013,57.7
2299,6682,2048091,North America,US,Massachusetts,Boston,4,18,2013,51.0
2300,6683,2048092,North America,US,Massachusetts,Boston,4,19,2013,61.2
2301,6684,2048093,North America,US,Massachusetts,Boston,4,20,2013,57.5
2302,6685,2048094,North America,US,Massachusetts,Boston,4,21,2013,44.8
2303,6686,2048095,North America,US,Massachusetts,Boston,4,22,2013,43.2
2304,6687,2048096,North America,US,Massachusetts,Boston,4,23,2013,41.8
2305,6688,2048097,North America,US,Massachusetts,Boston,4,24,2013,49.9
2306,6689,2048098,North America,US,Massachusetts,Boston,4,25,2013,56.1
2307,6690,2048099,North America,US,Massachusetts,Boston,4,26,2013,49.4
2308,6691,2048100,North America,US,Massachusetts,Boston,4,27,2013,49.2
2309,6692,2048101,North America,US,Massachusetts,Boston,4,28,2013,52.9
2310,6693,2048102,North America,US,Massachusetts,Boston,4,29,2013,55.8
2311,6694,2048103,North America,US,Massachusetts,Boston,4,30,2013,54.2
2312,6695,2048104,North America,US,Massachusetts,Boston,5,1,2013,53.2
2313,6696,2048105,North America,US,Massachusetts,Boston,5,2,2013,55.9
2314,6697,2048106,North America,US,Massachusetts,Boston,5,3,2013,48.9
2315,6698,2048107,North America,US,Massachusetts,Boston,5,4,2013,49.1
2316,6699,2048108,North America,US,Massachusetts,Boston,5,5,2013,47.3
2317,6700,2048109,North America,US,Massachusetts,Boston,5,6,2013,47.5
2318,6701,2048110,North America,US,Massachusetts,Boston,5,7,2013,52.0
2319,6702,2048111,North America,US,Massachusetts,Boston,5,8,2013,58.9
2320,6703,2048112,North America,US,Massachusetts,Boston,5,9,2013,55.4
2321,6704,2048113,North America,US,Massachusetts,Boston,5,10,2013,60.0
2322,6705,2048114,North America,US,Massachusetts,Boston,5,11,2013,64.0
2323,6706,2048115,North America,US,Massachusetts,Boston,5,12,2013,63.1
2324,6707,2048116,North America,US,Massachusetts,Boston,5,13,2013,53.7
2325,6708,2048117,North America,US,Massachusetts,Boston,5,14,2013,51.4
2326,6709,2048118,North America,US,Massachusetts,Boston,5,15,2013,54.8
2327,6710,2048119,North America,US,Massachusetts,Boston,5,16,2013,66.4
2328,6711,2048120,North America,US,Massachusetts,Boston,5,17,2013,63.0
2329,6712,2048121,North America,US,Massachusetts,Boston,5,18,2013,58.2
2330,6713,2048122,North America,US,Massachusetts,Boston,5,19,2013,56.7
2331,6714,2048123,North America,US,Massachusetts,Boston,5,20,2013,64.2
2332,6715,2048124,North America,US,Massachusetts,Boston,5,21,2013,59.7
2333,6716,2048125,North America,US,Massachusetts,Boston,5,22,2013,54.4
2334,6717,2048126,North America,US,Massachusetts,Boston,5,23,2013,60.7
2335,6718,2048127,North America,US,Massachusetts,Boston,5,24,2013,65.8
2336,6719,2048128,North America,US,Massachusetts,Boston,5,25,2013,51.2
2337,6720,2048129,North America,US,Massachusetts,Boston,5,26,2013,48.4
2338,6721,2048130,North America,US,Massachusetts,Boston,5,27,2013,49.6
2339,6722,2048131,North America,US,Massachusetts,Boston,5,28,2013,59.3
2340,6723,2048132,North America,US,Massachusetts,Boston,5,29,2013,61.1
2341,6724,2048133,North America,US,Massachusetts,Boston,5,30,2013,74.0
2342,6725,2048134,North America,US,Massachusetts,Boston,5,31,2013,83.6
2343,6726,2048135,North America,US,Massachusetts,Boston,6,1,2013,82.2
2344,6727,2048136,North America,US,Massachusetts,Boston,6,2,2013,78.2
2345,6728,2048137,North America,US,Massachusetts,Boston,6,3,2013,69.8
2346,6729,2048138,North America,US,Massachusetts,Boston,6,4,2013,65.5
2347,6730,2048139,North America,US,Massachusetts,Boston,6,5,2013,64.7
2348,6731,2048140,North America,US,Massachusetts,Boston,6,6,2013,63.6
2349,6732,2048141,North America,US,Massachusetts,Boston,6,7,2013,57.4
2350,6733,2048142,North America,US,Massachusetts,Boston,6,8,2013,62.0
2351,6734,2048143,North America,US,Massachusetts,Boston,6,9,2013,70.9
2352,6735,2048144,North America,US,Massachusetts,Boston,6,10,2013,65.8
2353,6736,2048145,North America,US,Massachusetts,Boston,6,11,2013,59.3
2354,6737,2048146,North America,US,Massachusetts,Boston,6,12,2013,61.4
2355,6738,2048147,North America,US,Massachusetts,Boston,6,13,2013,61.8
2356,6739,2048148,North America,US,Massachusetts,Boston,6,14,2013,58.7
2357,6740,2048149,North America,US,Massachusetts,Boston,6,15,2013,70.3
2358,6741,2048150,North America,US,Massachusetts,Boston,6,16,2013,70.3
2359,6742,2048151,North America,US,Massachusetts,Boston,6,17,2013,73.8
2360,6743,2048152,North America,US,Massachusetts,Boston,6,18,2013,64.8
2361,6744,2048153,North America,US,Massachusetts,Boston,6,19,2013,63.0
2362,6745,2048154,North America,US,Massachusetts,Boston,6,20,2013,65.2
2363,6746,2048155,North America,US,Massachusetts,Boston,6,21,2013,70.8
2364,6747,2048156,North America,US,Massachusetts,Boston,6,22,2013,74.3
2365,6748,2048157,North America,US,Massachusetts,Boston,6,23,2013,68.1
2366,6749,2048158,North America,US,Massachusetts,Boston,6,24,2013,82.4
2367,6750,2048159,North America,US,Massachusetts,Boston,6,25,2013,80.8
2368,6751,2048160,North America,US,Massachusetts,Boston,6,26,2013,76.6
2369,6752,2048161,North America,US,Massachusetts,Boston,6,27,2013,64.5
2370,6753,2048162,North America,US,Massachusetts,Boston,6,28,2013,68.8
2371,6754,2048163,North America,US,Massachusetts,Boston,6,29,2013,74.0
2372,6755,2048164,North America,US,Massachusetts,Boston,6,30,2013,75.0
2373,6756,2048165,North America,US,Massachusetts,Boston,7,1,2013,75.4
2374,6757,2048166,North America,US,Massachusetts,Boston,7,2,2013,74.2
2375,6758,2048167,North America,US,Massachusetts,Boston,7,3,2013,73.2
2376,6759,2048168,North America,US,Massachusetts,Boston,7,4,2013,83.1
2377,6760,2048169,North America,US,Massachusetts,Boston,7,5,2013,85.9
2378,6761,2048170,North America,US,Massachusetts,Boston,7,6,2013,85.7
2379,6762,2048171,North America,US,Massachusetts,Boston,7,7,2013,83.3
2380,6763,2048172,North America,US,Massachusetts,Boston,7,8,2013,76.7
2381,6764,2048173,North America,US,Massachusetts,Boston,7,9,2013,67.8
2382,6765,2048174,North America,US,Massachusetts,Boston,7,10,2013,72.0
2383,6766,2048175,North America,US,Massachusetts,Boston,7,11,2013,77.0
2384,6767,2048176,North America,US,Massachusetts,Boston,7,12,2013,72.2
2385,6768,2048177,North America,US,Massachusetts,Boston,7,13,2013,68.1
2386,6769,2048178,North America,US,Massachusetts,Boston,7,14,2013,76.3
2387,6770,2048179,North America,US,Massachusetts,Boston,7,15,2013,81.4
2388,6771,2048180,North America,US,Massachusetts,Boston,7,16,2013,82.7
2389,6772,2048181,North America,US,Massachusetts,Boston,7,17,2013,81.0
2390,6773,2048182,North America,US,Massachusetts,Boston,7,18,2013,82.2
2391,6774,2048183,North America,US,Massachusetts,Boston,7,19,2013,86.9
2392,6775,2048184,North America,US,Massachusetts,Boston,7,20,2013,87.7
2393,6776,2048185,North America,US,Massachusetts,Boston,7,21,2013,77.1
2394,6777,2048186,North America,US,Massachusetts,Boston,7,22,2013,71.6
2395,6778,2048187,North America,US,Massachusetts,Boston,7,23,2013,71.5
2396,6779,2048188,North America,US,Massachusetts,Boston,7,24,2013,78.0
2397,6780,2048189,North America,US,Massachusetts,Boston,7,25,2013,65.3
2398,6781,2048190,North America,US,Massachusetts,Boston,7,26,2013,64.6
2399,6782,2048191,North America,US,Massachusetts,Boston,7,27,2013,67.6
2400,6783,2048192,North America,US,Massachusetts,Boston,7,28,2013,70.7
2401,6784,2048193,North America,US,Massachusetts,Boston,7,29,2013,70.8
2402,6785,2048194,North America,US,Massachusetts,Boston,7,30,2013,74.1
2403,6786,2048195,North America,US,Massachusetts,Boston,7,31,2013,73.5
2404,6787,2048196,North America,US,Massachusetts,Boston,8,1,2013,72.9
2405,6788,2048197,North America,US,Massachusetts,Boston,8,2,2013,72.8
2406,6789,2048198,North America,US,Massachusetts,Boston,8,3,2013,74.1
2407,6790,2048199,North America,US,Massachusetts,Boston,8,4,2013,72.6
2408,6791,2048200,North America,US,Massachusetts,Boston,8,5,2013,69.0
2409,6792,2048201,North America,US,Massachusetts,Boston,8,6,2013,68.3
2410,6793,2048202,North America,US,Massachusetts,Boston,8,7,2013,68.9
2411,6794,2048203,North America,US,Massachusetts,Boston,8,8,2013,71.4
2412,6795,2048204,North America,US,Massachusetts,Boston,8,9,2013,73.1
2413,6796,2048205,North America,US,Massachusetts,Boston,8,10,2013,77.1
2414,6797,2048206,North America,US,Massachusetts,Boston,8,11,2013,72.3
2415,6798,2048207,North America,US,Massachusetts,Boston,8,12,2013,74.0
2416,6799,2048208,North America,US,Massachusetts,Boston,8,13,2013,70.6
2417,6800,2048209,North America,US,Massachusetts,Boston,8,14,2013,69.5
2418,6801,2048210,North America,US,Massachusetts,Boston,8,15,2013,68.8
2419,6802,2048211,North America,US,Massachusetts,Boston,8,16,2013,71.2
2420,6803,2048212,North America,US,Massachusetts,Boston,8,17,2013,69.3
2421,6804,2048213,North America,US,Massachusetts,Boston,8,18,2013,69.7
2422,6805,2048214,North America,US,Massachusetts,Boston,8,19,2013,73.4
2423,6806,2048215,North America,US,Massachusetts,Boston,8,20,2013,77.1
2424,6807,2048216,North America,US,Massachusetts,Boston,8,21,2013,77.9
2425,6808,2048217,North America,US,Massachusetts,Boston,8,22,2013,78.5
2426,6809,2048218,North America,US,Massachusetts,Boston,8,23,2013,73.3
2427,6810,2048219,North America,US,Massachusetts,Boston,8,24,2013,66.8
2428,6811,2048220,North America,US,Massachusetts,Boston,8,25,2013,68.9
2429,6812,2048221,North America,US,Massachusetts,Boston,8,26,2013,73.1
2430,6813,2048222,North America,US,Massachusetts,Boston,8,27,2013,72.0
2431,6814,2048223,North America,US,Massachusetts,Boston,8,28,2013,66.3
2432,6815,2048224,North America,US,Massachusetts,Boston,8,29,2013,64.2
2433,6816,2048225,North America,US,Massachusetts,Boston,8,30,2013,69.9
2434,6817,2048226,North America,US,Massachusetts,Boston,8,31,2013,74.9
2435,6818,2048227,North America,US,Massachusetts,Boston,9,1,2013,73.2
2436,6819,2048228,North America,US,Massachusetts,Boston,9,2,2013,73.3
2437,6820,2048229,North America,US,Massachusetts,Boston,9,3,2013,74.9
2438,6821,2048230,North America,US,Massachusetts,Boston,9,4,2013,72.2
2439,6822,2048231,North America,US,Massachusetts,Boston,9,5,2013,67.4
2440,6823,2048232,North America,US,Massachusetts,Boston,9,6,2013,60.9
2441,6824,2048233,North America,US,Massachusetts,Boston,9,7,2013,65.6
2442,6825,2048234,North America,US,Massachusetts,Boston,9,8,2013,69.8
2443,6826,2048235,North America,US,Massachusetts,Boston,9,9,2013,61.0
2444,6827,2048236,North America,US,Massachusetts,Boston,9,10,2013,65.9
2445,6828,2048237,North America,US,Massachusetts,Boston,9,11,2013,79.5
2446,6829,2048238,North America,US,Massachusetts,Boston,9,12,2013,78.2
2447,6830,2048239,North America,US,Massachusetts,Boston,9,13,2013,70.0
2448,6831,2048240,North America,US,Massachusetts,Boston,9,14,2013,63.3
2449,6832,2048241,North America,US,Massachusetts,Boston,9,15,2013,62.6
2450,6833,2048242,North America,US,Massachusetts,Boston,9,16,2013,62.7
2451,6834,2048243,North America,US,Massachusetts,Boston,9,17,2013,53.1
2452,6835,2048244,North America,US,Massachusetts,Boston,9,18,2013,61.6
2453,6836,2048245,North America,US,Massachusetts,Boston,9,19,2013,63.1
2454,6837,2048246,North America,US,Massachusetts,Boston,9,20,2013,63.5
2455,6838,2048247,North America,US,Massachusetts,Boston,9,21,2013,65.4
2456,6839,2048248,North America,US,Massachusetts,Boston,9,22,2013,68.4
2457,6840,2048249,North America,US,Massachusetts,Boston,9,23,2013,57.0
2458,6841,2048250,North America,US,Massachusetts,Boston,9,24,2013,55.2
2459,6842,2048251,North America,US,Massachusetts,Boston,9,25,2013,57.0
2460,6843,2048252,North America,US,Massachusetts,Boston,9,26,2013,58.7
2461,6844,2048253,North America,US,Massachusetts,Boston,9,27,2013,60.1
2462,6845,2048254,North America,US,Massachusetts,Boston,9,28,2013,60.3
2463,6846,2048255,North America,US,Massachusetts,Boston,9,29,2013,56.7
2464,6847,2048256,North America,US,Massachusetts,Boston,9,30,2013,57.3
2465,6848,2048257,North America,US,Massachusetts,Boston,10,1,2013,61.9
2466,6849,2048258,North America,US,Massachusetts,Boston,10,2,2013,70.5
2467,6850,2048259,North America,US,Massachusetts,Boston,10,3,2013,69.9
2468,6851,2048260,North America,US,Massachusetts,Boston,10,4,2013,63.3
2469,6852,2048261,North America,US,Massachusetts,Boston,10,5,2013,62.5
2470,6853,2048262,North America,US,Massachusetts,Boston,10,6,2013,58.7
2471,6854,2048263,North America,US,Massachusetts,Boston,10,7,2013,66.7
2472,6855,2048264,North America,US,Massachusetts,Boston,10,8,2013,62.9
